Sexo;Comunidades Autónomas;Sábados trabajados al mes;Periodo;Total
Hombres;Navarra, Comunidad Foral de;Total;2022T4;131,8
Hombres;Navarra, Comunidad Foral de;Total;2022T3;133,2
Hombres;Navarra, Comunidad Foral de;Total;2022T2;126,9
Hombres;Navarra, Comunidad Foral de;Total;2022T1;123,6
Hombres;Navarra, Comunidad Foral de;Total;2021T4;124,2
Hombres;Navarra, Comunidad Foral de;Total;2021T3;121,5
Hombres;Navarra, Comunidad Foral de;Total;2021T2;123,2
Hombres;Navarra, Comunidad Foral de;Total;2021T1;122,1
Hombres;Navarra, Comunidad Foral de;Total;2020T4;120,2
Hombres;Navarra, Comunidad Foral de;Total;2020T3;121,6
Hombres;Navarra, Comunidad Foral de;Total;2020T2;120,5
Hombres;Navarra, Comunidad Foral de;Uno al mes;2024T2;8,8
Hombres;Navarra, Comunidad Foral de;Uno al mes;2024T1;7,8
Hombres;Navarra, Comunidad Foral de;Uno al mes;2023T4;7,6
Hombres;Navarra, Comunidad Foral de;Uno al mes;2023T3;7,9
Hombres;Navarra, Comunidad Foral de;Uno al mes;2023T2;7,9
Hombres;Navarra, Comunidad Foral de;Uno al mes;2023T1;6
Hombres;Navarra, Comunidad Foral de;Uno al mes;2022T4;6,8
Hombres;Navarra, Comunidad Foral de;Uno al mes;2022T3;7,9
Hombres;Navarra, Comunidad Foral de;Uno al mes;2022T2;8,9
Hombres;Navarra, Comunidad Foral de;Uno al mes;2022T1;6,8
Hombres;Navarra, Comunidad Foral de;Uno al mes;2021T4;7,3
Hombres;Navarra, Comunidad Foral de;Uno al mes;2021T3;7,2
Hombres;Navarra, Comunidad Foral de;Uno al mes;2021T2;8,8
Hombres;Navarra, Comunidad Foral de;Uno al mes;2021T1;6,3
Hombres;Navarra, Comunidad Foral de;Uno al mes;2020T4;8,5
Hombres;Navarra, Comunidad Foral de;Uno al mes;2020T3;4,9
Hombres;Navarra, Comunidad Foral de;Uno al mes;2020T2;5,6
Hombres;Navarra, Comunidad Foral de;Dos o más al mes;2024T2;23,3
Hombres;Navarra, Comunidad Foral de;Dos o más al mes;2024T1;21,7
Hombres;Navarra, Comunidad Foral de;Dos o más al mes;2023T4;20,7
Hombres;Navarra, Comunidad Foral de;Dos o más al mes;2023T3;22,7
Hombres;Navarra, Comunidad Foral de;Dos o más al mes;2023T2;22,4
Hombres;Navarra, Comunidad Foral de;Dos o más al mes;2023T1;21,9
Hombres;Navarra, Comunidad Foral de;Dos o más al mes;2022T4;22,6
Hombres;Navarra, Comunidad Foral de;Dos o más al mes;2022T3;17,9
Hombres;Navarra, Comunidad Foral de;Dos o más al mes;2022T2;23
Hombres;Navarra, Comunidad Foral de;Dos o más al mes;2022T1;22
Hombres;Navarra, Comunidad Foral de;Dos o más al mes;2021T4;16,4
Hombres;Navarra, Comunidad Foral de;Dos o más al mes;2021T3;20,1
Hombres;Navarra, Comunidad Foral de;Dos o más al mes;2021T2;19,8
Hombres;Navarra, Comunidad Foral de;Dos o más al mes;2021T1;21
Hombres;Navarra, Comunidad Foral de;Dos o más al mes;2020T4;18,7
Hombres;Navarra, Comunidad Foral de;Dos o más al mes;2020T3;16,9
Hombres;Navarra, Comunidad Foral de;Dos o más al mes;2020T2;15,8
Hombres;Navarra, Comunidad Foral de;Ninguno;2024T2;105
Hombres;Navarra, Comunidad Foral de;Ninguno;2024T1;100,9
Hombres;Navarra, Comunidad Foral de;Ninguno;2023T4;105,9
Hombres;Navarra, Comunidad Foral de;Ninguno;2023T3;100,7
Hombres;Navarra, Comunidad Foral de;Ninguno;2023T2;99
Hombres;Navarra, Comunidad Foral de;Ninguno;2023T1;96,6
Hombres;Navarra, Comunidad Foral de;Ninguno;2022T4;99,4
Hombres;Navarra, Comunidad Foral de;Ninguno;2022T3;104,4
Hombres;Navarra, Comunidad Foral de;Ninguno;2022T2;93,7
Hombres;Navarra, Comunidad Foral de;Ninguno;2022T1;92,5
Hombres;Navarra, Comunidad Foral de;Ninguno;2021T4;97
Hombres;Navarra, Comunidad Foral de;Ninguno;2021T3;92,2
Hombres;Navarra, Comunidad Foral de;Ninguno;2021T2;91,7
Hombres;Navarra, Comunidad Foral de;Ninguno;2021T1;92,2
Hombres;Navarra, Comunidad Foral de;Ninguno;2020T4;89,7
Hombres;Navarra, Comunidad Foral de;Ninguno;2020T3;95,3
Hombres;Navarra, Comunidad Foral de;Ninguno;2020T2;94,2
Hombres;Navarra, Comunidad Foral de;No sabe;2024T2;2,4
Hombres;Navarra, Comunidad Foral de;No sabe;2024T1;2,1
Hombres;Navarra, Comunidad Foral de;No sabe;2023T4;0,9
Hombres;Navarra, Comunidad Foral de;No sabe;2023T3;2,2
Hombres;Navarra, Comunidad Foral de;No sabe;2023T2;2,4
Hombres;Navarra, Comunidad Foral de;No sabe;2023T1;1,5
Hombres;Navarra, Comunidad Foral de;No sabe;2022T4;3
Hombres;Navarra, Comunidad Foral de;No sabe;2022T3;3
Hombres;Navarra, Comunidad Foral de;No sabe;2022T2;1,4
Hombres;Navarra, Comunidad Foral de;No sabe;2022T1;2,3
Hombres;Navarra, Comunidad Foral de;No sabe;2021T4;3,6
Hombres;Navarra, Comunidad Foral de;No sabe;2021T3;2
Hombres;Navarra, Comunidad Foral de;No sabe;2021T2;2,9
Hombres;Navarra, Comunidad Foral de;No sabe;2021T1;2,7
Hombres;Navarra, Comunidad Foral de;No sabe;2020T4;3,3
Hombres;Navarra, Comunidad Foral de;No sabe;2020T3;4,4
Hombres;Navarra, Comunidad Foral de;No sabe;2020T2;4,9
Hombres;País Vasco;Total;2024T2;430
Hombres;País Vasco;Total;2024T1;430,8
Hombres;País Vasco;Total;2023T4;444,4
Hombres;País Vasco;Total;2023T3;444,7
Hombres;País Vasco;Total;2023T2;445,3
Hombres;País Vasco;Total;2023T1;436,8
Hombres;País Vasco;Total;2022T4;432,8
Hombres;País Vasco;Total;2022T3;431
Hombres;País Vasco;Total;2022T2;418,5
Hombres;País Vasco;Total;2022T1;423,4
Hombres;País Vasco;Total;2021T4;411,7
Hombres;País Vasco;Total;2021T3;416,7
Hombres;País Vasco;Total;2021T2;408,8
Hombres;País Vasco;Total;2021T1;407,8
Hombres;País Vasco;Total;2020T4;404,6
Hombres;País Vasco;Total;2020T3;400,1
Hombres;País Vasco;Total;2020T2;395,3
Hombres;País Vasco;Uno al mes;2024T2;26,4
Hombres;País Vasco;Uno al mes;2024T1;33,4
Hombres;País Vasco;Uno al mes;2023T4;33,8
Hombres;País Vasco;Uno al mes;2023T3;35,9
Hombres;País Vasco;Uno al mes;2023T2;31,4
Hombres;País Vasco;Uno al mes;2023T1;33,7
Hombres;País Vasco;Uno al mes;2022T4;36,8
Hombres;País Vasco;Uno al mes;2022T3;31,1
Hombres;País Vasco;Uno al mes;2022T2;22,1
Hombres;País Vasco;Uno al mes;2022T1;21,4
Hombres;País Vasco;Uno al mes;2021T4;24,6
Hombres;País Vasco;Uno al mes;2021T3;21,3
Hombres;País Vasco;Uno al mes;2021T2;23,2
Hombres;País Vasco;Uno al mes;2021T1;23,2
Hombres;País Vasco;Uno al mes;2020T4;24,9
Hombres;País Vasco;Uno al mes;2020T3;22,2
Hombres;País Vasco;Uno al mes;2020T2;23,9
Hombres;País Vasco;Dos o más al mes;2024T2;67
Hombres;País Vasco;Dos o más al mes;2024T1;66,6
Hombres;País Vasco;Dos o más al mes;2023T4;80
Hombres;País Vasco;Dos o más al mes;2023T3;77,1
Hombres;País Vasco;Dos o más al mes;2023T2;85,8
Hombres;País Vasco;Dos o más al mes;2023T1;77,2
Hombres;País Vasco;Dos o más al mes;2022T4;86
Hombres;País Vasco;Dos o más al mes;2022T3;82,2
Hombres;País Vasco;Dos o más al mes;2022T2;84
Hombres;País Vasco;Dos o más al mes;2022T1;84,7
Hombres;País Vasco;Dos o más al mes;2021T4;79,4
Hombres;País Vasco;Dos o más al mes;2021T3;72,4
Hombres;País Vasco;Dos o más al mes;2021T2;73,1
Hombres;País Vasco;Dos o más al mes;2021T1;62,3
Hombres;País Vasco;Dos o más al mes;2020T4;67,1
Hombres;País Vasco;Dos o más al mes;2020T3;63,9
Hombres;País Vasco;Dos o más al mes;2020T2;51,7
Hombres;País Vasco;Ninguno;2024T2;331,6
Hombres;País Vasco;Ninguno;2024T1;327,4
Hombres;País Vasco;Ninguno;2023T4;323,2
Hombres;País Vasco;Ninguno;2023T3;323,3
Hombres;País Vasco;Ninguno;2023T2;322
Hombres;País Vasco;Ninguno;2023T1;317
Hombres;País Vasco;Ninguno;2022T4;300,7
Hombres;País Vasco;Ninguno;2022T3;310,5
Hombres;País Vasco;Ninguno;2022T2;302,7
Hombres;País Vasco;Ninguno;2022T1;308,4
Hombres;País Vasco;Ninguno;2021T4;295,5
Hombres;País Vasco;Ninguno;2021T3;313,8
Hombres;País Vasco;Ninguno;2021T2;302,4
Hombres;País Vasco;Ninguno;2021T1;308,9
Hombres;País Vasco;Ninguno;2020T4;301,4
Hombres;País Vasco;Ninguno;2020T3;303,5
Hombres;País Vasco;Ninguno;2020T2;306,8
Hombres;País Vasco;No sabe;2024T2;4,9
Hombres;País Vasco;No sabe;2024T1;3,4
Hombres;País Vasco;No sabe;2023T4;7,5
Hombres;País Vasco;No sabe;2023T3;8,4
Hombres;País Vasco;No sabe;2023T2;6,1
Hombres;País Vasco;No sabe;2023T1;9
Hombres;País Vasco;No sabe;2022T4;9,3
Hombres;País Vasco;No sabe;2022T3;7,3
Hombres;País Vasco;No sabe;2022T2;9,8
Hombres;País Vasco;No sabe;2022T1;8,9
Hombres;País Vasco;No sabe;2021T4;12,2
Hombres;País Vasco;No sabe;2021T3;9,2
Hombres;País Vasco;No sabe;2021T2;10,2
Hombres;País Vasco;No sabe;2021T1;13,4
Hombres;País Vasco;No sabe;2020T4;11,1
Hombres;País Vasco;No sabe;2020T3;10,5
Hombres;País Vasco;No sabe;2020T2;12,8
Hombres;Rioja, La;Total;2024T2;62,5
Hombres;Rioja, La;Total;2024T1;61,4
Hombres;Rioja, La;Total;2023T4;61,4
Hombres;Rioja, La;Total;2023T3;63,9
Hombres;Rioja, La;Total;2023T2;66,5
Hombres;Rioja, La;Total;2023T1;63,8
Hombres;Rioja, La;Total;2022T4;63,4
Hombres;Rioja, La;Total;2022T3;65,5
Hombres;Rioja, La;Total;2022T2;62
Hombres;Rioja, La;Total;2022T1;61,2
Hombres;Rioja, La;Total;2021T4;61,4
Hombres;Rioja, La;Total;2021T3;61,9
Hombres;Rioja, La;Total;2021T2;65
Hombres;Rioja, La;Total;2021T1;61,2
Hombres;Rioja, La;Total;2020T4;62,4
Hombres;Rioja, La;Total;2020T3;60,4
Hombres;Rioja, La;Total;2020T2;57,2
Hombres;Rioja, La;Uno al mes;2024T2;2,2
Hombres;Rioja, La;Uno al mes;2024T1;1,8
Hombres;Rioja, La;Uno al mes;2023T4;2,4
Hombres;Rioja, La;Uno al mes;2023T3;3,6
Hombres;Rioja, La;Uno al mes;2023T2;3,3
Hombres;Rioja, La;Uno al mes;2023T1;2,2
Hombres;Rioja, La;Uno al mes;2022T4;3,2
Hombres;Rioja, La;Uno al mes;2022T3;3,6
Hombres;Rioja, La;Uno al mes;2022T2;2,9
Hombres;Rioja, La;Uno al mes;2022T1;2,8
Hombres;Rioja, La;Uno al mes;2021T4;2,1
Hombres;Rioja, La;Uno al mes;2021T3;2,6
Hombres;Rioja, La;Uno al mes;2021T2;3,4
Hombres;Rioja, La;Uno al mes;2021T1;2,1
Hombres;Rioja, La;Uno al mes;2020T4;3
Hombres;Rioja, La;Uno al mes;2020T3;2,3
Hombres;Rioja, La;Uno al mes;2020T2;2
Hombres;Rioja, La;Dos o más al mes;2024T2;10,7
Hombres;Rioja, La;Dos o más al mes;2024T1;8,4
Hombres;Rioja, La;Dos o más al mes;2023T4;8,1
Hombres;Rioja, La;Dos o más al mes;2023T3;10,6
Hombres;Rioja, La;Dos o más al mes;2023T2;10,2
Hombres;Rioja, La;Dos o más al mes;2023T1;9,3
Hombres;Rioja, La;Dos o más al mes;2022T4;10,4
Hombres;Rioja, La;Dos o más al mes;2022T3;9,6
Hombres;Rioja, La;Dos o más al mes;2022T2;8,7
Hombres;Rioja, La;Dos o más al mes;2022T1;8,6
Hombres;Rioja, La;Dos o más al mes;2021T4;11
Hombres;Rioja, La;Dos o más al mes;2021T3;10,7
Hombres;Rioja, La;Dos o más al mes;2021T2;9,4
Hombres;Rioja, La;Dos o más al mes;2021T1;9,1
Hombres;Rioja, La;Dos o más al mes;2020T4;11,3
Hombres;Rioja, La;Dos o más al mes;2020T3;9,6
Hombres;Rioja, La;Dos o más al mes;2020T2;6,9
Hombres;Rioja, La;Ninguno;2024T2;48,5
Hombres;Rioja, La;Ninguno;2024T1;49,8
Hombres;Rioja, La;Ninguno;2023T4;50,2
Hombres;Rioja, La;Ninguno;2023T3;48
Hombres;Rioja, La;Ninguno;2023T2;51,6
Hombres;Rioja, La;Ninguno;2023T1;51
Hombres;Rioja, La;Ninguno;2022T4;48,4
Hombres;Rioja, La;Ninguno;2022T3;50,8
Hombres;Rioja, La;Ninguno;2022T2;49,2
Hombres;Rioja, La;Ninguno;2022T1;49,3
Hombres;Rioja, La;Ninguno;2021T4;47,1
Hombres;Rioja, La;Ninguno;2021T3;47,7
Hombres;Rioja, La;Ninguno;2021T2;51,2
Hombres;Rioja, La;Ninguno;2021T1;48,4
Hombres;Rioja, La;Ninguno;2020T4;46
Hombres;Rioja, La;Ninguno;2020T3;46,2
Hombres;Rioja, La;Ninguno;2020T2;46,5
Hombres;Rioja, La;No sabe;2024T2;1,1
Hombres;Rioja, La;No sabe;2024T1;1,4
Hombres;Rioja, La;No sabe;2023T4;0,7
Hombres;Rioja, La;No sabe;2023T3;1,7
Hombres;Rioja, La;No sabe;2023T2;1,5
Hombres;Rioja, La;No sabe;2023T1;1,3
Hombres;Rioja, La;No sabe;2022T4;1,4
Hombres;Rioja, La;No sabe;2022T3;1,6
Hombres;Rioja, La;No sabe;2022T2;1,3
Hombres;Rioja, La;No sabe;2022T1;0,6
Hombres;Rioja, La;No sabe;2021T4;1,2
Hombres;Rioja, La;No sabe;2021T3;1
Hombres;Rioja, La;No sabe;2021T2;1,1
Hombres;Rioja, La;No sabe;2021T1;1,6
Hombres;Rioja, La;No sabe;2020T4;2,1
Hombres;Rioja, La;No sabe;2020T3;2,3
Hombres;Rioja, La;No sabe;2020T2;1,7
Hombres;Ceuta;Total;2024T2;15,5
Hombres;Ceuta;Total;2024T1;14,1
Hombres;Ceuta;Total;2023T4;13,3
Hombres;Ceuta;Total;2023T3;15,1
Hombres;Ceuta;Total;2023T2;13,8
Hombres;Ceuta;Total;2023T1;15,6
Hombres;Ceuta;Total;2022T4;14,8
Hombres;Ceuta;Total;2022T3;15,3
Hombres;Ceuta;Total;2022T2;15,7
Hombres;Ceuta;Total;2022T1;13,9
Hombres;Ceuta;Total;2021T4;12,1
Hombres;Ceuta;Total;2021T3;11,6
Hombres;Ceuta;Total;2021T2;11,8
Hombres;Ceuta;Total;2021T1;10,3
Hombres;Ceuta;Total;2020T4;12,6
Hombres;Ceuta;Total;2020T3;13,5
Hombres;Ceuta;Total;2020T2;15,7
Hombres;Ceuta;Uno al mes;2024T2;0,9
Hombres;Ceuta;Uno al mes;2024T1;1,9
Hombres;Ceuta;Uno al mes;2023T4;0,7
Hombres;Ceuta;Uno al mes;2023T3;1,6
Hombres;Ceuta;Uno al mes;2023T2;1,4
Hombres;Ceuta;Uno al mes;2023T1;1,6
Hombres;Ceuta;Uno al mes;2022T4;0,8
Hombres;Ceuta;Uno al mes;2022T3;1,5
Hombres;Ceuta;Uno al mes;2022T2;3
Hombres;Ceuta;Uno al mes;2022T1;2,4
Hombres;Ceuta;Uno al mes;2021T4;1,4
Hombres;Ceuta;Uno al mes;2021T3;1,7
Hombres;Ceuta;Uno al mes;2021T2;1,7
Hombres;Ceuta;Uno al mes;2021T1;1
Hombres;Ceuta;Uno al mes;2020T4;2,6
Hombres;Ceuta;Uno al mes;2020T3;1,1
Hombres;Ceuta;Uno al mes;2020T2;0,6
Hombres;Ceuta;Dos o más al mes;2024T2;5,5
Hombres;Ceuta;Dos o más al mes;2024T1;4,4
Hombres;Ceuta;Dos o más al mes;2023T4;4,6
Hombres;Ceuta;Dos o más al mes;2023T3;4,4
Hombres;Ceuta;Dos o más al mes;2023T2;4,7
Hombres;Ceuta;Dos o más al mes;2023T1;4,9
Hombres;Ceuta;Dos o más al mes;2022T4;5,5
Hombres;Ceuta;Dos o más al mes;2022T3;5,2
Hombres;Ceuta;Dos o más al mes;2022T2;5
Hombres;Ceuta;Dos o más al mes;2022T1;4,4
Hombres;Ceuta;Dos o más al mes;2021T4;4,6
Hombres;Ceuta;Dos o más al mes;2021T3;3,6
Hombres;Ceuta;Dos o más al mes;2021T2;3,2
Hombres;Ceuta;Dos o más al mes;2021T1;3,4
Hombres;Ceuta;Dos o más al mes;2020T4;2,4
Hombres;Ceuta;Dos o más al mes;2020T3;4,1
Hombres;Ceuta;Dos o más al mes;2020T2;5,6
Hombres;Ceuta;Ninguno;2024T2;8,3
Hombres;Ceuta;Ninguno;2024T1;7,3
Hombres;Ceuta;Ninguno;2023T4;7,7
Hombres;Ceuta;Ninguno;2023T3;8,4
Hombres;Ceuta;Ninguno;2023T2;7,5
Hombres;Ceuta;Ninguno;2023T1;8,7
Hombres;Ceuta;Ninguno;2022T4;8,1
Hombres;Ceuta;Ninguno;2022T3;8,3
Hombres;Ceuta;Ninguno;2022T2;7,3
Hombres;Ceuta;Ninguno;2022T1;6,8
Hombres;Ceuta;Ninguno;2021T4;6
Hombres;Ceuta;Ninguno;2021T3;5,9
Hombres;Ceuta;Ninguno;2021T2;6,6
Hombres;Ceuta;Ninguno;2021T1;5,8
Hombres;Ceuta;Ninguno;2020T4;7,3
Hombres;Ceuta;Ninguno;2020T3;7,9
Hombres;Ceuta;Ninguno;2020T2;9,2
Hombres;Ceuta;No sabe;2024T2;0,8
Hombres;Ceuta;No sabe;2024T1;0,4
Hombres;Ceuta;No sabe;2023T4;0,3
Hombres;Ceuta;No sabe;2023T3;0,7
Hombres;Ceuta;No sabe;2023T2;0,3
Hombres;Ceuta;No sabe;2023T1;0,4
Hombres;Ceuta;No sabe;2022T4;0,5
Hombres;Ceuta;No sabe;2022T3;0,3
Hombres;Ceuta;No sabe;2022T2;0,3
Hombres;Ceuta;No sabe;2022T1;0,3
Hombres;Ceuta;No sabe;2021T4;0,1
Hombres;Ceuta;No sabe;2021T3;0,4
Hombres;Ceuta;No sabe;2021T2;0,3
Hombres;Ceuta;No sabe;2021T1;0
Hombres;Ceuta;No sabe;2020T4;0,3
Hombres;Ceuta;No sabe;2020T3;0,4
Hombres;Ceuta;No sabe;2020T2;0,3
Hombres;Melilla;Total;2024T2;11,1
Hombres;Melilla;Total;2024T1;11,6
Hombres;Melilla;Total;2023T4;12,2
Hombres;Melilla;Total;2023T3;12,9
Hombres;Melilla;Total;2023T2;13
Hombres;Melilla;Total;2023T1;11,1
Hombres;Melilla;Total;2022T4;13,3
Hombres;Melilla;Total;2022T3;13
Hombres;Melilla;Total;2022T2;12,2
Hombres;Melilla;Total;2022T1;13,7
Hombres;Melilla;Total;2021T4;13,8
Hombres;Melilla;Total;2021T3;15,6
Hombres;Melilla;Total;2021T2;14,4
Hombres;Melilla;Total;2021T1;15,3
Hombres;Melilla;Total;2020T4;15,5
Hombres;Melilla;Total;2020T3;15
Hombres;Melilla;Total;2020T2;14
Hombres;Melilla;Uno al mes;2024T2;1,3
Hombres;Melilla;Uno al mes;2024T1;1,5
Hombres;Melilla;Uno al mes;2023T4;1,2
Hombres;Melilla;Uno al mes;2023T3;0,9
Hombres;Melilla;Uno al mes;2023T2;1,8
Hombres;Melilla;Uno al mes;2023T1;1,2
Hombres;Melilla;Uno al mes;2022T4;2,3
Hombres;Melilla;Uno al mes;2022T3;0,8
Hombres;Melilla;Uno al mes;2022T2;0,4
Hombres;Melilla;Uno al mes;2022T1;1,2
Hombres;Melilla;Uno al mes;2021T4;1,3
Hombres;Melilla;Uno al mes;2021T3;1
Hombres;Melilla;Uno al mes;2021T2;1
Hombres;Melilla;Uno al mes;2021T1;0,6
Hombres;Melilla;Uno al mes;2020T4;1
Hombres;Melilla;Uno al mes;2020T3;1,7
Hombres;Melilla;Uno al mes;2020T2;2
Hombres;Melilla;Dos o más al mes;2024T2;3,6
Hombres;Melilla;Dos o más al mes;2024T1;3,8
Hombres;Melilla;Dos o más al mes;2023T4;4,7
Hombres;Melilla;Dos o más al mes;2023T3;4,7
Hombres;Melilla;Dos o más al mes;2023T2;4,4
Hombres;Melilla;Dos o más al mes;2023T1;2,5
Hombres;Melilla;Dos o más al mes;2022T4;5
Hombres;Melilla;Dos o más al mes;2022T3;3,4
Hombres;Melilla;Dos o más al mes;2022T2;4,4
Hombres;Melilla;Dos o más al mes;2022T1;3,8
Hombres;Melilla;Dos o más al mes;2021T4;4,3
Hombres;Melilla;Dos o más al mes;2021T3;5,8
Hombres;Melilla;Dos o más al mes;2021T2;5,2
Hombres;Melilla;Dos o más al mes;2021T1;5,3
Hombres;Melilla;Dos o más al mes;2020T4;5,1
Hombres;Melilla;Dos o más al mes;2020T3;4,2
Hombres;Melilla;Dos o más al mes;2020T2;3,4
Hombres;Melilla;Ninguno;2024T2;5,2
Hombres;Melilla;Ninguno;2024T1;6
Hombres;Melilla;Ninguno;2023T4;5,8
Hombres;Melilla;Ninguno;2023T3;7
Hombres;Melilla;Ninguno;2023T2;6,6
Hombres;Melilla;Ninguno;2023T1;6,7
Hombres;Melilla;Ninguno;2022T4;5,4
Hombres;Melilla;Ninguno;2022T3;7,7
Hombres;Melilla;Ninguno;2022T2;6,6
Hombres;Melilla;Ninguno;2022T1;8,1
Hombres;Melilla;Ninguno;2021T4;7,7
Hombres;Melilla;Ninguno;2021T3;8,5
Hombres;Melilla;Ninguno;2021T2;7,9
Hombres;Melilla;Ninguno;2021T1;9,2
Hombres;Melilla;Ninguno;2020T4;8,7
Hombres;Melilla;Ninguno;2020T3;8,8
Hombres;Melilla;Ninguno;2020T2;8,1
Hombres;Melilla;No sabe;2024T2;0,9
Hombres;Melilla;No sabe;2024T1;0,3
Hombres;Melilla;No sabe;2023T4;0,5
Hombres;Melilla;No sabe;2023T3;0,4
Hombres;Melilla;No sabe;2023T2;0,2
Hombres;Melilla;No sabe;2023T1;0,7
Hombres;Melilla;No sabe;2022T4;0,6
Hombres;Melilla;No sabe;2022T3;1,1
Hombres;Melilla;No sabe;2022T2;0,8
Hombres;Melilla;No sabe;2022T1;0,6
Hombres;Melilla;No sabe;2021T4;0,6
Hombres;Melilla;No sabe;2021T3;0,3
Hombres;Melilla;No sabe;2021T2;0,4
Hombres;Melilla;No sabe;2021T1;0,1
Hombres;Melilla;No sabe;2020T4;0,8
Hombres;Melilla;No sabe;2020T3;0,3
Hombres;Melilla;No sabe;2020T2;0,5
Mujeres;Total Nacional;Total;2024T2;8,930,10
Mujeres;Total Nacional;Total;2024T1;8,718,70
Mujeres;Total Nacional;Total;2023T4;8,759,60
Mujeres;Total Nacional;Total;2023T3;8,756,70
Mujeres;Total Nacional;Total;2023T2;8,673,70
Mujeres;Total Nacional;Total;2023T1;8,421,70
Mujeres;Total Nacional;Total;2022T4;8,387,50
Mujeres;Total Nacional;Total;2022T3;8,331,60
Mujeres;Total Nacional;Total;2022T2;8,370,30
Mujeres;Total Nacional;Total;2022T1;8,168,20
Mujeres;Total Nacional;Total;2021T4;8,230,70
Mujeres;Total Nacional;Total;2021T3;8,143,50
Mujeres;Total Nacional;Total;2021T2;7,945,70
Mujeres;Total Nacional;Total;2021T1;7,749,50
Mujeres;Total Nacional;Total;2020T4;7,821,80
Mujeres;Total Nacional;Total;2020T3;7,649,60
Mujeres;Total Nacional;Total;2020T2;7,418,30
Mujeres;Total Nacional;Uno al mes;2024T2;428,1
Mujeres;Total Nacional;Uno al mes;2024T1;415,1
Mujeres;Total Nacional;Uno al mes;2023T4;433,3
Mujeres;Total Nacional;Uno al mes;2023T3;436,5
Mujeres;Total Nacional;Uno al mes;2023T2;404,5
Mujeres;Total Nacional;Uno al mes;2023T1;364,2
Mujeres;Total Nacional;Uno al mes;2022T4;400,9
Mujeres;Total Nacional;Uno al mes;2022T3;411,8
Mujeres;Total Nacional;Uno al mes;2022T2;389,6
Mujeres;Total Nacional;Uno al mes;2022T1;357,3
Mujeres;Total Nacional;Uno al mes;2021T4;368,4
Mujeres;Total Nacional;Uno al mes;2021T3;411,1
Mujeres;Total Nacional;Uno al mes;2021T2;364
Mujeres;Total Nacional;Uno al mes;2021T1;380,5
Mujeres;Total Nacional;Uno al mes;2020T4;364,3
Mujeres;Total Nacional;Uno al mes;2020T3;400,1
Mujeres;Total Nacional;Uno al mes;2020T2;354,9
Mujeres;Total Nacional;Dos o más al mes;2024T2;2,298,60
Mujeres;Total Nacional;Dos o más al mes;2024T1;2,158,50
Mujeres;Total Nacional;Dos o más al mes;2023T4;2,223,90
Mujeres;Total Nacional;Dos o más al mes;2023T3;2,345,60
Mujeres;Total Nacional;Dos o más al mes;2023T2;2,286,20
Mujeres;Total Nacional;Dos o más al mes;2023T1;2,160,60
Mujeres;Total Nacional;Dos o más al mes;2022T4;2,146,50
Mujeres;Total Nacional;Dos o más al mes;2022T3;2,138,30
Mujeres;Total Nacional;Dos o más al mes;2022T2;2,187,80
Mujeres;Total Nacional;Dos o más al mes;2022T1;2,045,50
Mujeres;Total Nacional;Dos o más al mes;2021T4;2,060
Mujeres;Total Nacional;Dos o más al mes;2021T3;2,123,30
Mujeres;Total Nacional;Dos o más al mes;2021T2;1,999,30
Mujeres;Total Nacional;Dos o más al mes;2021T1;1,799,80
Mujeres;Total Nacional;Dos o más al mes;2020T4;1,944,60
Mujeres;Total Nacional;Dos o más al mes;2020T3;1,960,60
Mujeres;Total Nacional;Dos o más al mes;2020T2;1,445
Mujeres;Total Nacional;Ninguno;2024T2;6,062,40
Mujeres;Total Nacional;Ninguno;2024T1;6,005,10
Mujeres;Total Nacional;Ninguno;2023T4;5,951,90
Mujeres;Total Nacional;Ninguno;2023T3;5,801,80
Mujeres;Total Nacional;Ninguno;2023T2;5,805
Mujeres;Total Nacional;Ninguno;2023T1;5,749,50
Mujeres;Total Nacional;Ninguno;2022T4;5,690,70
Mujeres;Total Nacional;Ninguno;2022T3;5,626,20
Mujeres;Total Nacional;Ninguno;2022T2;5,661,30
Mujeres;Total Nacional;Ninguno;2022T1;5,640,20
Mujeres;Total Nacional;Ninguno;2021T4;5,648,30
Mujeres;Total Nacional;Ninguno;2021T3;5,465
Mujeres;Total Nacional;Ninguno;2021T2;5,459,40
Mujeres;Total Nacional;Ninguno;2021T1;5,437,30
Mujeres;Total Nacional;Ninguno;2020T4;5,350,10
Mujeres;Total Nacional;Ninguno;2020T3;5,124,60
Mujeres;Total Nacional;Ninguno;2020T2;5,371,60
Mujeres;Total Nacional;No sabe;2024T2;140,9
Mujeres;Total Nacional;No sabe;2024T1;140,1
Mujeres;Total Nacional;No sabe;2023T4;150,4
Mujeres;Total Nacional;No sabe;2023T3;172,8
Mujeres;Total Nacional;No sabe;2023T2;178
